Código da Venda,Código da Mercadoria,Quantidade,Preço,Desconto,Produto,TipoGrupo,PIS_Valor,COFINS_Valor,NFCe_vICMSDeson,Data da Venda,Nome do Cliente,Vendedor,ValorEntrada,FormaEntrada,Parcelado,LojaOrigem
3558,3,"8,12",105,"0,0300023457658926",BRITA 19MM,MINÉRIOS DE GRANITO,"5,5419","25,578",0,2023-07-14 00:00:00.000,155,11,0,,0,BURITI
3559,3,"10,64","96,52",0,BRITA 19MM,MINÉRIOS DE GRANITO,"6,6753232","30,809184",0,2023-07-14 00:00:00.000,152,11,0,,0,BURITI
3561,3,"34,71","93,05",0,BRITA 19MM,MINÉRIOS DE GRANITO,"20,99347575","96,892965",0,2023-07-14 00:00:00.000,1177,11,0,,0,BURITI
3562,3,"19,49",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"12,6685","58,47",0,2023-07-14 00:00:00.000,1374,13,0,,0,BURITI
3560,3,"8,44",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"5,486","25,32",0,2023-07-14 00:00:00.000,1380,11,0,,0,BURITI
3561,74,1,290,0,ENTREGA,SERVICOS,0,0,0,2023-07-14 00:00:00.000,1177,11,0,,0,BURITI
3563,3,"19,58","97,5",0,BRITA 19MM,MINÉRIOS DE GRANITO,"12,408825","57,2715",0,2023-07-14 00:00:00.000,267,11,0,,0,BURITI
3563,74,1,"171,33",0,ENTREGA,SERVICOS,0,0,0,2023-07-14 00:00:00.000,267,11,0,,0,BURITI
3564,3,"17,7",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"11,505","53,1",0,2023-07-14 00:00:00.000,1374,13,0,,0,BURITI
3566,3,"19,459","97,5","0,0276557811888507",BRITA 19MM,MINÉRIOS DE GRANITO,"12,33214125","56,917575",0,2023-07-15 00:00:00.000,267,13,0,,0,BURITI
3565,3,"17,45",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"11,3425","52,35",0,2023-07-14 00:00:00.000,1374,11,0,,0,BURITI
3566,74,1,"170,27","0,308164418961479",ENTREGA,SERVICOS,0,0,0,2023-07-15 00:00:00.000,267,13,0,,0,BURITI
3567,3,"17,95",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"11,6675","53,85",0,2023-07-14 00:00:00.000,1374,11,0,,0,BURITI
3568,3,"8,49",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"5,5185","25,47",0,2023-07-15 00:00:00.000,1682,11,0,,0,BURITI
3570,1,"15,07",20,0,PO DE BRITA,MINÉRIOS DE GRANITO,"1,9591","9,042",0,2023-07-15 00:00:00.000,723,11,0,,0,BURITI
3568,4,"10,6",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,579","34,98",0,2023-07-15 00:00:00.000,1682,11,0,,0,BURITI
3569,4,"15,09",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,78935","49,797",0,2023-07-15 00:00:00.000,138,11,0,,0,BURITI
3571,3,"7,31",105,"0,0293791935378803",BRITA 19MM,MINÉRIOS DE GRANITO,"4,989075","23,0265",0,2023-07-15 00:00:00.000,108,11,0,,0,BURITI
3572,1,"22,68",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"5,8968","27,216",0,2023-07-15 00:00:00.000,1635,11,0,,0,BURITI
3573,4,"19,12",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"14,2922","65,964",0,2023-07-15 00:00:00.000,319,11,0,,0,BURITI
3573,74,1,260,0,ENTREGA,SERVICOS,0,0,0,2023-07-15 00:00:00.000,319,11,0,,0,BURITI
3574,4,"19,24",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,7566","63,492",0,2023-07-17 00:00:00.000,1677,11,0,,0,BURITI
3575,4,"15,69",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,728275","54,1305",0,2023-07-17 00:00:00.000,1753,11,0,,0,BURITI
3576,4,9,115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,7275","31,05",0,2023-07-17 00:00:00.000,741,11,0,,0,BURITI
3574,74,1,480,0,ENTREGA,SERVICOS,0,0,0,2023-07-17 00:00:00.000,1677,11,0,,0,BURITI
3575,11,1,"144,34",0,GNRE,SERVICOS,0,0,0,2023-07-17 00:00:00.000,1753,11,0,,0,BURITI
3577,1,"23,07",36,0,PO DE BRITA,MINÉRIOS DE GRANITO,"5,39838","24,9156",0,2023-07-17 00:00:00.000,1736,11,0,,0,BURITI
3578,4,"2,75",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"2,055625","9,4875",0,2023-07-17 00:00:00.000,741,11,0,,0,BURITI
3579,4,"18,69",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,36335","61,677",0,2023-07-17 00:00:00.000,1736,11,0,,0,BURITI
3580,4,"15,21",115,"0,0498242003258726","BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,369475","52,4745",0,2023-07-17 00:00:00.000,104,11,0,,0,BURITI
3581,1,"27,8",20,0,PO DE BRITA,MINÉRIOS DE GRANITO,"3,614","16,68",0,2023-07-17 00:00:00.000,723,11,0,,0,BURITI
3582,3,"7,97",105,"0,0296946884148892",BRITA 19MM,MINÉRIOS DE GRANITO,"5,439525","25,1055",0,2023-07-17 00:00:00.000,469,11,0,,0,BURITI
3583,1,"22,55",36,0,PO DE BRITA,MINÉRIOS DE GRANITO,"5,2767","24,354",0,2023-07-17 00:00:00.000,1736,11,0,,0,BURITI
3584,4,"19,38","107,26",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,5115422","62,360964",0,2023-07-17 00:00:00.000,1621,11,0,,0,BURITI
3585,1,"18,16",20,0,PO DE BRITA,MINÉRIOS DE GRANITO,"2,3608","10,896",0,2023-07-17 00:00:00.000,723,11,0,,0,BURITI
3586,4,"18,56",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,2704","61,248",0,2023-07-17 00:00:00.000,1736,11,0,,0,BURITI
3587,3,"7,85",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"5,1025","23,55",0,2023-07-17 00:00:00.000,1754,10,0,,0,BURITI
3584,74,1,410,0,ENTREGA,SERVICOS,0,0,0,2023-07-17 00:00:00.000,1621,11,0,,0,BURITI
3588,3,"13,08",105,0,BRITA 19MM,MINÉRIOS DE GRANITO,"8,9271","41,202",0,2023-07-17 00:00:00.000,743,10,0,,0,BURITI
3589,1,"22,21",36,0,PO DE BRITA,MINÉRIOS DE GRANITO,"5,19714","23,9868",0,2023-07-17 00:00:00.000,1736,13,0,,0,BURITI
3590,3,"8,83809",105,0,BRITA 19MM,MINÉRIOS DE GRANITO,"6,031996425","27,8399835",0,2023-07-17 00:00:00.000,89,13,0,,0,BURITI
3591,1,"11,725",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"3,0485","14,07",0,2023-07-17 00:00:00.000,739,10,0,,0,BURITI
3592,4,"17,88",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,7842","59,004",0,2023-07-17 00:00:00.000,1374,10,0,,0,BURITI
3593,4,"18,3","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,240775","51,8805",0,2023-07-17 00:00:00.000,1722,11,0,,0,BURITI
3594,4,"17,38","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,675665","49,2723",0,2023-07-17 00:00:00.000,1722,11,0,,0,BURITI
3595,4,"17,6","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,8108","49,896",0,2023-07-17 00:00:00.000,1722,11,0,,0,BURITI
3596,3,"6,2285",105,0,BRITA 19MM,MINÉRIOS DE GRANITO,"4,25095125","19,619775",0,2023-07-17 00:00:00.000,1639,11,0,,0,BURITI
3597,4,"18,68","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,47419","52,9578",0,2023-07-17 00:00:00.000,1722,11,0,,0,BURITI
3598,4,"18,65","102,48",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,423138","57,33756",0,2023-07-17 00:00:00.000,1177,13,0,,0,BURITI
3598,74,1,290,0,ENTREGA,SERVICOS,0,0,0,2023-07-17 00:00:00.000,1177,13,0,,0,BURITI
3599,4,"20,02","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,297285","56,7567",0,2023-07-17 00:00:00.000,1722,11,0,,0,BURITI
3600,4,"20,25",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"14,47875","66,825",0,2023-07-17 00:00:00.000,1374,13,0,,0,BURITI
3601,4,"17,35","103,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,6722125","53,87175",0,2023-07-17 00:00:00.000,347,11,0,,0,BURITI
3602,3,"19,73",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"12,8245","59,19",0,2023-07-17 00:00:00.000,1374,11,0,,0,BURITI
3603,3,"19,58",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"12,727","58,74",0,2023-07-17 00:00:00.000,1374,11,0,,0,BURITI
3604,3,"19,78",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"12,857","59,34",0,2023-07-17 00:00:00.000,1374,11,0,,0,BURITI
3605,4,"20,13","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,3648525","57,06855",0,2023-07-17 00:00:00.000,1722,11,0,,0,BURITI
3606,4,"5,16",115,"0,0293225480283114","BRITA 12,5MM",MINÉRIOS DE GRANITO,"3,8571","17,802",0,2023-07-17 00:00:00.000,469,11,0,,0,BURITI
3607,3,"19,42",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"12,623","58,26",0,2023-07-17 00:00:00.000,1374,11,0,,0,BURITI
3608,4,"17,58","102,48",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,7103896","54,047952",0,2023-07-17 00:00:00.000,1177,13,0,,0,BURITI
3608,74,1,290,0,ENTREGA,SERVICOS,0,0,0,2023-07-17 00:00:00.000,1177,13,0,,0,BURITI
3609,3,"10,95",105,0,BRITA 19MM,MINÉRIOS DE GRANITO,"7,473375","34,4925",0,2023-07-17 00:00:00.000,1714,11,0,,0,BURITI
3610,4,"8,8",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,578","30,36",0,2023-07-17 00:00:00.000,1747,11,0,,0,BURITI
3611,4,"6,29",115,"0,0488698417087164","BRITA 12,5MM",MINÉRIOS DE GRANITO,"4,701775","21,7005",0,2023-07-17 00:00:00.000,99,11,0,,0,BURITI
3612,4,"11,79",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"8,42985","38,907",0,2023-07-18 00:00:00.000,741,11,0,,0,BURITI
3613,3,"6,12",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"3,978","18,36",0,2023-07-18 00:00:00.000,568,13,0,,0,BURITI
3614,1,"18,9302631",38,0,PO DE BRITA,MINÉRIOS DE GRANITO,"4,6757749857","21,580499934",0,2023-07-18 00:00:00.000,1659,10,0,,0,BURITI
3615,3,"17,57",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"11,4205","52,71",0,2023-07-18 00:00:00.000,26,11,0,,0,BURITI
3613,11,1,"48,96",0,GNRE,SERVICOS,0,0,0,2023-07-18 00:00:00.000,568,13,0,,0,BURITI
3616,1,"9,61",40,"0,0478668054110302",PO DE BRITA,MINÉRIOS DE GRANITO,"2,4986","11,532",0,2023-07-18 00:00:00.000,94,11,0,,0,BURITI
3617,4,"15,92",115,"0,0495958051125191","BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,9002","54,924",0,2023-07-18 00:00:00.000,1241,13,0,,0,BURITI
3614,74,1,300,0,ENTREGA,SERVICOS,0,0,0,2023-07-18 00:00:00.000,1659,10,0,,0,BURITI
3618,3,"16,71",105,"0,0498988344589781",BRITA 19MM,MINÉRIOS DE GRANITO,"11,404575","52,6365",0,2023-07-18 00:00:00.000,71,13,0,,0,BURITI
3619,4,"20,21","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,4139925","57,29535",0,2023-07-18 00:00:00.000,1722,13,0,,0,BURITI
3620,4,"20,21","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,4139925","57,29535",0,2023-07-18 00:00:00.000,1722,11,0,,0,BURITI
3621,4,"20,1","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,346425","56,9835",0,2023-07-18 00:00:00.000,1722,13,0,,0,BURITI
3622,4,"20,03","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,3034275","56,78505",0,2023-07-18 00:00:00.000,1722,13,0,,0,BURITI
3623,4,"18,59","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,4189075","52,70265",0,2023-07-18 00:00:00.000,1722,11,0,,0,BURITI
3624,4,"12,08",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"8,6372","39,864",0,2023-07-18 00:00:00.000,1077,11,0,,0,BURITI
3625,4,"18,62",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,3133","61,446",0,2023-07-18 00:00:00.000,1374,11,0,,0,BURITI
3626,4,"19,22",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,7423","63,426",0,2023-07-18 00:00:00.000,1374,13,0,,0,BURITI
3627,3,"18,31","93,75",0,BRITA 19MM,MINÉRIOS DE GRANITO,"11,15765625","51,496875",0,2023-07-18 00:00:00.000,123,11,0,,0,BURITI
3628,3,"9,31",105,"0,0496649787734643",BRITA 19MM,MINÉRIOS DE GRANITO,"6,354075","29,3265",0,2023-07-18 00:00:00.000,99,10,0,,0,BURITI
3629,4,"18,38","107,26",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,8143522","59,143164",0,2023-07-18 00:00:00.000,1621,10,0,,0,BURITI
3630,4,"18,64",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,3276","61,512",0,2023-07-18 00:00:00.000,1374,10,0,,0,BURITI
3629,74,1,410,0,ENTREGA,SERVICOS,0,0,0,2023-07-18 00:00:00.000,1621,10,0,,0,BURITI
3631,4,"8,772",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,55707","30,2634",0,2023-07-18 00:00:00.000,102,10,0,,0,BURITI
3631,11,1,"80,72",0,GNRE,SERVICOS,0,0,0,2023-07-18 00:00:00.000,102,10,0,,0,BURITI
3632,4,"6,158",115,"0,029893952017171","BRITA 12,5MM",MINÉRIOS DE GRANITO,"4,603105","21,2451",0,2023-07-18 00:00:00.000,102,10,0,,0,BURITI
3633,4,"20,08",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"14,3572","66,264",0,2023-07-18 00:00:00.000,1374,10,0,,0,BURITI
3634,4,"7,23636",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"5,1739974","23,879988",0,2023-07-18 00:00:00.000,170,10,0,,0,BURITI
3635,4,"14,626086",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,932999285","50,4599967",0,2023-07-18 00:00:00.000,1747,10,0,,0,BURITI
3636,3,"7,36",105,"0,0295031055900621",BRITA 19MM,MINÉRIOS DE GRANITO,"5,0232","23,184",0,2023-07-18 00:00:00.000,469,10,0,,0,BURITI
3637,4,"18,63","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,4434775","52,81605",0,2023-07-18 00:00:00.000,1722,11,0,,0,BURITI
3638,4,"20,55",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"14,69325","67,815",0,2023-07-18 00:00:00.000,182,11,0,,0,BURITI
3639,4,"19,74","94,5",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,125295","55,9629",0,2023-07-18 00:00:00.000,1722,11,0,,0,BURITI
3640,3,"17,42",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"11,323","52,26",0,2023-07-18 00:00:00.000,688,11,0,,0,BURITI
3641,3,"18,01",100,0,BRITA 19MM,MINÉRIOS DE GRANITO,"11,7065","54,03",0,2023-07-18 00:00:00.000,1374,11,0,,0,BURITI
3640,74,1,970,0,ENTREGA,SERVICOS,0,0,0,2023-07-18 00:00:00.000,688,11,0,,0,BURITI
3642,4,"17,64",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,6126","58,212",0,2023-07-18 00:00:00.000,1721,11,0,,0,BURITI
3642,11,1,"155,23",0,GNRE,SERVICOS,0,0,0,2023-07-18 00:00:00.000,1721,11,0,,0,BURITI
3643,4,"7,54",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"5,3911","24,882",0,2023-07-18 00:00:00.000,1748,11,0,,0,BURITI
3644,4,"9,55",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,82825","31,515",0,2023-07-18 00:00:00.000,1011,11,0,,0,BURITI
3645,3,"18,36",105,"0,049693951654736",BRITA 19MM,MINÉRIOS DE GRANITO,"12,5307","57,834",0,2023-07-18 00:00:00.000,1694,11,0,,0,BURITI
3646,1,"22,39","35,37",0,PO DE BRITA,MINÉRIOS DE GRANITO,"5,14757295","23,758029",0,2023-07-18 00:00:00.000,1527,11,0,,0,BURITI
3647,4,"8,74",115,"0,0299472689284648","BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,53315","30,153",0,2023-07-18 00:00:00.000,65,11,0,,0,BURITI
3648,1,"5,78",38,0,PO DE BRITA,MINÉRIOS DE GRANITO,"1,42766","6,5892",0,2023-07-19 00:00:00.000,568,11,0,,0,BURITI
3648,11,1,"17,86",0,GNRE,SERVICOS,0,0,0,2023-07-19 00:00:00.000,568,11,0,,0,BURITI
3649,1,"9,19",40,"0,0478781284004353",PO DE BRITA,MINÉRIOS DE GRANITO,"2,3894","11,028",0,2023-07-19 00:00:00.000,94,11,0,,0,BURITI
3650,1,"11,505",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"2,9913","13,806",0,2023-07-19 00:00:00.000,151,11,0,,0,BURITI
3652,4,"17,75","107,26",0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,3751225","57,11595",0,2023-07-19 00:00:00.000,1621,11,0,,0,BURITI
3653,4,"18,63",110,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,32045","61,479",0,2023-07-19 00:00:00.000,1736,11,0,,0,BURITI
3651,1,"11,505",40,"0,0482398956975228",PO DE BRITA,MINÉRIOS DE GRANITO,"2,9913","13,806",0,2023-07-19 00:00:00.000,151,11,0,,0,BURITI
3652,74,1,410,0,ENTREGA,SERVICOS,0,0,0,2023-07-19 00:00:00.000,1621,11,0,,0,BURITI
3654,3,"11,95",105,"0,0500019924287707",BRITA 19MM,MINÉRIOS DE GRANITO,"8,155875","37,6425",0,2023-07-19 00:00:00.000,139,11,0,,0,BURITI
3655,1,"23,64",36,0,PO DE BRITA,MINÉRIOS DE GRANITO,"5,53176","25,5312",0,2023-07-19 00:00:00.000,1736,11,0,,0,BURITI
3656,1,"22,69",36,0,PO DE BRITA,MINÉRIOS DE GRANITO,"5,30946","24,5052",0,2023-07-19 00:00:00.000,1736,11,0,,0,BURITI
3657,3,"15,9",105,"0,0494159928122192",BRITA 19MM,MINÉRIOS DE GRANITO,"10,85175","50,085",0,2023-07-19 00:00:00.000,71,11,0,,0,BURITI
3658,1,"23,68",36,0,PO DE BRITA,MINÉRIOS DE GRANITO,"5,54112","25,5744",0,2023-07-19 00:00:00.000,1736,11,0,,0,BURITI
3659,1,"23,34",36,0,PO DE BRITA,MINÉRIOS DE GRANITO,"5,46156","25,2072",0,2023-07-19 00:00:00.000,1736,11,0,,0,BURITI
